species_name,Genus_name,decimalLongitude,decimalLatitude,countryCode,gbifID,family,taxonRank,year,basisOfRecord,datasetName,institutionCode,Lieform,Source,Endemic,,,,,Family ,Number of occurances of each family ,,,,,,,,,,,,,,,,,,,,,,,
Isachne albens,Isachne,88.219999999999999,27.550000000000001,IND,1086044010,Poaceae,SPECIES,1992,OCCURRENCE,NA,HAST,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isachne albens,Isachne,87.849999999999994,27.550000000000001,NPL,3898416130,Poaceae,SPECIES,1989,PRESERVED_SPECIMEN,Vascular plants,NY,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isachne albens,Isachne,87.916667000000004,27.449999999999999,NPL,4849289255,Poaceae,SPECIES,1989,PRESERVED_SPECIMEN,NA,K,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isachne albens,Isachne,95.329999999999998,29.320000000000000,CHN,2417424088,Poaceae,SPECIES,1980,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isachne albens,Isachne,91.950000000000003,28.000000000000000,CHN,4043379941,Poaceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,KUN,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isachne albens,Isachne,95.329999999999998,29.329999999999998,CHN,4045438164,Poaceae,SPECIES,1974,PRESERVED_SPECIMEN,NA,KUN,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isachne albens,Isachne,88.266670000000005,27.033329999999999,IND,2513572753,Poaceae,SPECIES,1872,PRESERVED_SPECIMEN,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isachne albens,Isachne,84.120000000000005,28.390000000000001,NPL,3042974790,Poaceae,SPECIES,NA,HUMAN_OBSERVATION,NA,"Kunming Institute of Bonty, Chinese Academy of Sciences",,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isachne albens,Isachne,88.500000000000000,27.750000000000000,IND,2517261773,Poaceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isachne globosa,Isachne,95.329999999999998,29.329999999999998,CHN,4045050606,Poaceae,SPECIES,2003,PRESERVED_SPECIMEN,NA,CDBI,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isachne globosa,Isachne,84.502266000000006,27.582970000000000,NPL,4920477497,Poaceae,SPECIES,1983,PRESERVED_SPECIMEN,NA,NHMTU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isachne globosa,Isachne,91.950000000000003,28.000000000000000,CHN,4044500647,Poaceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,HNWP,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isachne globosa,Isachne,85.980000000000004,28.170000000000002,CHN,4044634764,Poaceae,SPECIES,1972,PRESERVED_SPECIMEN,NA,HNWP,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isachne globosa,Isachne,95.969399999999993,27.363900000000001,IND,3062095666,Poaceae,SPECIES,1945,PRESERVED_SPECIMEN,NMNH Extant Biology,US,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isachne globosa,Isachne,84.120000000000005,28.390000000000001,NPL,3042974812,Poaceae,SPECIES,NA,HUMAN_OBSERVATION,NA,"Kunming Institute of Bonty, Chinese Academy of Sciences",,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isachne globosa,Isachne,88.500000000000000,27.750000000000000,IND,2515385983,Poaceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ischaemum rugosum,Ischaemum,84.361278999999996,27.580883000000000,NPL,4920476766,Poaceae,SPECIES,1983,PRESERVED_SPECIMEN,NA,NHMTU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ischaemum rugosum,Ischaemum,95.836100000000002,27.363900000000001,IND,3043570744,Poaceae,SPECIES,1945,PRESERVED_SPECIMEN,NMNH Extant Biology,US,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ischaemum rugosum,Ischaemum,95.969444999999993,27.363889000000000,IND,4850387390,Poaceae,SPECIES,1945,PRESERVED_SPECIMEN,NA,K,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ischaemum rugosum,Ischaemum,95.963600000000000,27.365600000000001,IND,3043545787,Poaceae,SPECIES,1945,PRESERVED_SPECIMEN,NMNH Extant Biology,US,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ischaemum rugosum,Ischaemum,84.120000000000005,28.390000000000001,NPL,3042974759,Poaceae,SPECIES,NA,HUMAN_OBSERVATION,NA,"Kunming Institute of Bonty, Chinese Academy of Sciences",,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ischaemum ciliare,Ischaemum,95.969399999999993,27.365600000000001,IND,3043525364,Poaceae,SPECIES,1945,PRESERVED_SPECIMEN,NMNH Extant Biology,US,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixeridium gracile,Ixeridium,94.359999999999999,29.629999999999999,CHN,2417647764,Asteraceae,SPECIES,1983,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixeridium gracile,Ixeridium,95.329999999999998,29.320000000000000,CHN,2417429391,Asteraceae,SPECIES,1982,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixeridium gracile,Ixeridium,97.459999999999994,28.660000000000000,CHN,2417496161,Asteraceae,SPECIES,1980,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixeridium gracile,Ixeridium,88.900000000000006,27.480000000000000,CHN,2417317733,Asteraceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixeridium gracile,Ixeridium,85.290000000000006,28.850000000000001,CHN,2417389158,Asteraceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixeridium gracile,Ixeridium,85.299999999999997,28.850000000000001,CHN,4043243835,Asteraceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,HNWP,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixeridium gracile,Ixeridium,94.219999999999999,29.219999999999999,CHN,4043228403,Asteraceae,SPECIES,1972,PRESERVED_SPECIMEN,NA,HNWP,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixeridium gracile,Ixeridium,97.466915999999998,28.661276000000001,CHN,1303712913,Asteraceae,SPECIES,1935,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixeridium gracile,Ixeridium,85.299999999999997,28.116667000000000,NPL,4521435297,Asteraceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,TI,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixeridium gracile,Ixeridium,84.120000000000005,28.390000000000001,NPL,3042967309,Asteraceae,SPECIES,NA,HUMAN_OBSERVATION,NA,"Kunming Institute of Bonty, Chinese Academy of Sciences",,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixora coccinea,Ixora,91.898876999999999,26.126384999999999,IND,5140810504,Rubiaceae,SPECIES,2025,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixora coccinea,Ixora,91.725586000000007,26.116222000000000,IND,5176797672,Rubiaceae,SPECIES,2025,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixora coccinea,Ixora,91.897844000000006,26.130037000000002,IND,4936597852,Rubiaceae,SPECIES,2024,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixora coccinea,Ixora,80.159317000000001,28.971228000000000,NPL,4162321526,Rubiaceae,SPECIES,2023,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixora coccinea,Ixora,84.481234000000001,27.594767999999998,NPL,3961222740,Rubiaceae,SPECIES,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixora coccinea,Ixora,83.462440999999998,27.683638999999999,NPL,2850928533,Rubiaceae,SPECIES,2020,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixora coccinea,Ixora,88.167958999999996,26.641600000000000,IND,2423127479,Rubiaceae,SPECIES,2019,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixora brachiata,Ixora,95.329999999999998,29.320000000000000,CHN,2417428380,Rubiaceae,SPECIES,1983,PRESERVED_SPECIMEN,NA,PE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixora casei,Ixora,91.815544000000003,26.124759999999998,IND,5176422136,Rubiaceae,SPECIES,2025,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixora chinensis,Ixora,92.583252000000002,26.830933000000002,IND,3764472499,Rubiaceae,SPECIES,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixora chinensis,Ixora,93.967230000000001,26.510269000000001,IND,3112377382,Rubiaceae,SPECIES,2020,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixora chinensis,Ixora,92.790908999999999,26.641051999999998,IND,2598659549,Rubiaceae,SPECIES,2018,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixora finlaysoniana,Ixora,94.924561999999995,27.479792000000000,IND,3959039900,Rubiaceae,SPECIES,2022,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixora finlaysoniana,Ixora,95.468114999999997,27.190460999999999,IND,3955233035,Rubiaceae,SPECIES,2020,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ixora finlaysoniana,Ixora,92.684044000000000,26.346371000000001,IND,2598682898,Rubiaceae,SPECIES,2019,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,89.939232000000004,27.509336000000001,BTN,3334782660,Asteraceae,SPECIES,2015,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,89.874001000000007,27.500620000000001,BTN,3334783685,Asteraceae,SPECIES,2015,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,81.032499999999999,29.325555999999999,NPL,686775594,Asteraceae,SPECIES,2009,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,81.091943999999998,29.634722000000000,NPL,686955367,Asteraceae,SPECIES,2009,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,82.157222000000004,29.574999999999999,NPL,574976418,Asteraceae,SPECIES,2008,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,75.019465999999994,34.129334000000000,IND,685749617,Asteraceae,SPECIES,1989,PRESERVED_SPECIMEN,NA,WII,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,78.943382000000000,29.519694000000001,IND,685749618,Asteraceae,SPECIES,1987,PRESERVED_SPECIMEN,NA,WII,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,77.916068999999993,30.080234999999998,IND,685749619,Asteraceae,SPECIES,1986,PRESERVED_SPECIMEN,NA,WII,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,73.365453000000002,34.400229000000003,PAK,1988047071,Asteraceae,SPECIES,1978,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,73.307726000000002,34.395595999999998,PAK,1988048031,Asteraceae,SPECIES,1978,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,73.342491999999993,34.462231000000003,PAK,1988046951,Asteraceae,SPECIES,1978,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,73.016620000000003,34.504157999999997,PAK,1988048026,Asteraceae,SPECIES,1978,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,73.943798000000001,33.415962000000000,PAK,1978568318,Asteraceae,SPECIES,1977,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,73.152261999999993,34.585678000000001,PAK,1988048019,Asteraceae,SPECIES,1977,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,73.253848000000005,34.433832000000002,PAK,1988047063,Asteraceae,SPECIES,1977,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,73.944699000000000,33.616365000000002,PAK,1978568325,Asteraceae,SPECIES,1977,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,73.374054000000001,33.907068000000002,PAK,1988047072,Asteraceae,SPECIES,1977,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,80.250000000000000,28.750000000000000,NPL,1456345652,Asteraceae,SPECIES,1976,PRESERVED_SPECIMEN,NMNH Extant Biology,US,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,72.256981999999994,34.656058000000002,PAK,1978568891,Asteraceae,SPECIES,1976,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,73.173698000000002,34.629083999999999,PAK,1988047987,Asteraceae,SPECIES,1976,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,73.072220000000002,34.518484999999998,PAK,1988048016,Asteraceae,SPECIES,1976,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,73.020090999999994,34.493640999999997,PAK,1988047055,Asteraceae,SPECIES,1976,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,73.309979999999996,34.188946999999999,PAK,1988046947,Asteraceae,SPECIES,1976,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,73.328365000000005,34.210250000000002,PAK,1988047065,Asteraceae,SPECIES,1976,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,72.314741999999995,34.758038999999997,PAK,1978569004,Asteraceae,SPECIES,1976,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,73.380574999999993,33.909640000000003,PAK,1978570148,Asteraceae,SPECIES,1976,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,73.256980999999996,34.600887000000000,PAK,1988047064,Asteraceae,SPECIES,1976,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,77.919245000000004,30.264849999999999,IND,4035432895,Asteraceae,SPECIES,1976,PRESERVED_SPECIMEN,NA,HIFP,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,73.296709000000007,33.834274999999998,PAK,1978570202,Asteraceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,73.226589000000004,34.158557000000002,PAK,1988048018,Asteraceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,73.399299999999997,33.920900000000003,PAK,1978570181,Asteraceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,73.381024999999994,33.912184000000003,PAK,1978570168,Asteraceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,73.362448999999998,33.885348999999998,PAK,1978570125,Asteraceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,73.119442000000006,33.859844000000002,PAK,1978570203,Asteraceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,73.474917000000005,33.861640999999999,PAK,1978569038,Asteraceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,73.381799999999998,33.896000000000001,PAK,1978569049,Asteraceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,73.327894999999998,34.210213000000003,PAK,1988048011,Asteraceae,SPECIES,1975,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,80.875208000000001,29.223708999999999,NPL,4920476721,Asteraceae,SPECIES,1929,PRESERVED_SPECIMEN,NA,NHMTU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,81.367295999999996,29.070878000000000,NPL,4920479403,Asteraceae,SPECIES,1929,PRESERVED_SPECIMEN,NA,NHMTU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea nudicaulis,Jacobaea,87.799999999999997,27.533332999999999,NPL,4521434759,Asteraceae,SPECIES,NA,PRESERVED_SPECIMEN,NA,TI,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea cannabifolia,Jacobaea,79.605303000000006,30.728165000000001,IND,4126672011,Asteraceae,SPECIES,2019,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,79.605303000000006,30.728040000000000,IND,4039327851,Asteraceae,SPECIES,2022,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,79.595945999999998,30.707159000000001,IND,2579278700,Asteraceae,SPECIES,2019,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,79.596200999999994,30.706880999999999,IND,2579270724,Asteraceae,SPECIES,2019,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,79.595741000000004,30.707574999999999,IND,2579276683,Asteraceae,SPECIES,2019,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,79.592449999999999,30.712603000000001,IND,2579251723,Asteraceae,SPECIES,2019,HUMAN_OBSERVATION,iNaturalist research-grade observations,iNaturalist,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,90.583786000000003,27.326892999999998,BTN,3334779353,Asteraceae,SPECIES,2018,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,90.494179000000003,27.529947000000000,BTN,3334781591,Asteraceae,SPECIES,2016,HUMAN_OBSERVATION,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,83.035278000000005,28.504443999999999,NPL,3312501869,Asteraceae,SPECIES,2014,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,72.370000000000005,34.799999999999997,PAK,3798009719,Asteraceae,SPECIES,2013,PRESERVED_SPECIMEN,NA,Hazara University,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,81.005278000000004,29.606667000000002,NPL,686905484,Asteraceae,SPECIES,2009,PRESERVED_SPECIMEN,Edinburgh (E) Herbarium Specimens,RBGE,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,85.996099999999998,28.104399999999998,CHN,1319402796,Asteraceae,SPECIES,2006,PRESERVED_SPECIMEN,NMNH Extant Biology,US,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,94.741900000000001,29.758900000000001,CHN,1319454123,Asteraceae,SPECIES,2006,PRESERVED_SPECIMEN,NMNH Extant Biology,US,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,94.543599999999998,29.565000000000001,CHN,1320927466,Asteraceae,SPECIES,2006,PRESERVED_SPECIMEN,NMNH Extant Biology,US,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,87.450080000000000,27.161249999999999,NPL,2517035010,Asteraceae,VARIETY,1999,PRESERVED_SPECIMEN,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,86.766670000000005,27.616669999999999,NPL,2517053123,Asteraceae,SPECIES,1995,PRESERVED_SPECIMEN,NA,NA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,73.680000000000007,34.899999999999999,PAK,615401265,Asteraceae,SPECIES,1995,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,77.299999999999997,32.430000000000000,IND,615401053,Asteraceae,SPECIES,1992,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,77.230000000000004,32.350000000000001,IND,615401054,Asteraceae,SPECIES,1992,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,77.200000000000003,32.320000000000000,IND,615401035,Asteraceae,SPECIES,1989,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,94.420000000000002,29.399999999999999,CHN,615401395,Asteraceae,SPECIES,1989,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,87.329999999999998,28.120000000000001,CHN,615401397,Asteraceae,SPECIES,1989,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,87.319999999999993,28.079999999999998,CHN,615401396,Asteraceae,SPECIES,1989,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,87.230000000000004,27.980000000000000,CHN,615401394,Asteraceae,SPECIES,1989,PRESERVED_SPECIMEN,NA,GMBA,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,79.637452999999994,30.733802000000001,IND,685749614,Asteraceae,SPECIES,1986,PRESERVED_SPECIMEN,NA,WII,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,78.411398000000005,31.014091000000001,IND,685749616,Asteraceae,SPECIES,1984,PRESERVED_SPECIMEN,NA,WII,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,73.491512999999998,34.576225999999998,PAK,2012938660,Asteraceae,SPECIES,1978,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,73.648995999999997,34.905355000000000,PAK,2012938770,Asteraceae,SPECIES,1978,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,73.460142000000005,34.639664000000003,PAK,2012938819,Asteraceae,SPECIES,1978,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,73.526050999999995,34.781582000000000,PAK,2012938820,Asteraceae,SPECIES,1978,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,74.345039000000000,34.804931000000003,PAK,2234221097,Asteraceae,SPECIES,1978,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacobaea analoga,Jacobaea,73.350679000000000,34.460126000000002,PAK,2234222261,Asteraceae,SPECIES,1978,PRESERVED_SPECIMEN,NA,QAU,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
